Date,Closing_Price,SMA20,Daily_Return,Direction,Profit,Signal
2024-01-24,192.8671417236328,186.60811157226564,-0.003,Down,336.1503601074219,
2024-01-25,192.53990173339844,186.66364212036135,-0.002,Down,336.1503601074219,
2024-01-26,190.80458068847656,186.62744827270507,-0.009,Down,336.1503601074219,
2024-01-29,190.12037658691406,186.53572540283204,-0.004,Down,336.1503601074219,
2024-01-30,186.46133422851562,186.3131088256836,-0.019,Down,336.1503601074219,
2024-01-31,182.85191345214844,186.25162887573242,-0.019,Down,336.1503601074219,Buy
2024-02-01,185.291259765625,186.38103332519532,0.013,Up,338.58970642089844,Sell
2024-02-02,184.2897491455078,186.57638015747074,-0.005,Down,338.58970642089844,Buy
2024-02-05,186.1043701171875,186.89865112304693,0.01,Up,338.58970642089844,Hold
2024-02-06,187.7107696533203,187.0840797424317,0.009,Up,338.58970642089844,Hold
2024-02-07,187.81985473632812,187.29578628540042,0.001,Up,342.11981201171875,Sell
2024-02-08,186.739013671875,187.4013938903809,-0.006,Down,342.11981201171875,Buy
2024-02-09,187.50352478027344,187.5749748229981,0.004,Up,342.8843231201172,Sell
2024-02-12,185.8156280517578,187.64779815673833,-0.009,Down,342.8843231201172,
2024-02-13,183.72068786621094,187.72941360473635,-0.011,Down,342.8843231201172,
2024-02-14,182.83702087402344,187.81394805908204,-0.005,Down,342.8843231201172,
2024-02-15,182.54908752441406,187.58908233642578,-0.002,Down,342.8843231201172,
2024-02-16,181.01014709472656,187.14200057983396,-0.008,Down,342.8843231201172,
2024-02-20,180.26548767089844,186.5421630859375,-0.004,Down,342.8843231201172,Buy
2024-02-21,181.0200653076172,185.91609573364258,0.004,Up,342.8843231201172,Hold
2024-02-22,183.05545043945312,185.4255111694336,0.011,Up,345.6742858886719,Sell
2024-02-23,181.21865844726562,184.85944900512698,-0.01,Down,345.6742858886719,
2024-02-26,179.86834716796875,184.31263732910156,-0.007,Down,345.6742858886719,Buy
2024-02-27,181.327880859375,183.8730125427246,0.008,Up,347.1338195800781,Sell
2024-02-28,180.12648010253906,183.55626983642577,-0.007,Down,347.1338195800781,
2024-02-29,179.4612579345703,183.38673706054686,-0.004,Down,347.1338195800781,
2024-03-01,178.37905883789062,183.04112701416014,-0.006,Down,347.1338195800781,
2024-03-04,173.85154724121094,182.51921691894532,-0.025,Down,347.1338195800781,
2024-03-05,168.90704345703125,181.65935058593752,-0.028,Down,347.1338195800781,
2024-03-06,167.91416931152344,180.66952056884767,-0.006,Down,347.1338195800781,
2024-03-07,167.7950439453125,179.6682800292969,-0.001,Down,347.1338195800781,Buy
2024-03-08,169.51272583007812,178.80696563720704,0.01,Up,347.1338195800781,Hold
2024-03-11,171.51832580566406,178.0077056884766,0.012,Up,347.1338195800781,Hold
2024-03-12,171.99485778808594,177.316667175293,0.003,Up,351.33363342285156,Sell
2024-03-13,169.90985107421875,176.62612533569336,-0.012,Down,351.33363342285156,Buy
2024-03-14,171.7665252685547,176.07260055541994,0.011,Up,353.1903076171875,Sell
2024-03-15,171.38922119140625,175.5146072387695,-0.002,Down,353.1903076171875,Buy
2024-03-18,172.48138427734375,175.0881690979004,0.006,Up,353.1903076171875,Hold
2024-03-19,174.8245391845703,174.816121673584,0.014,Up,353.1903076171875,Hold
2024-03-20,177.3960723876953,174.6349220275879,0.015,Up,359.19715881347656,Sell
2024-03-21,170.14813232421875,173.98955612182618,-0.041,Down,359.19715881347656,Buy
2024-03-22,171.05166625976562,173.48120651245117,0.005,Up,360.10069274902344,Sell
2024-03-25,169.63185119628906,172.9693817138672,-0.008,Down,360.10069274902344,
2024-03-26,168.5,172.32798767089847,-0.007,Down,360.10069274902344,Buy
2024-03-27,172.0742950439453,171.92537841796877,0.021,Up,363.67498779296875,Sell
2024-03-28,170.25735473632812,171.4651832580567,-0.011,Down,363.67498779296875,
2024-04-01,168.81771850585938,170.98711624145514,-0.008,Down,363.67498779296875,
2024-04-02,167.63616943359375,170.6763473510742,-0.007,Down,363.67498779296875,Buy
2024-04-03,168.4403839111328,170.65301437377929,0.005,Up,364.4792022705078,Sell
2024-04-04,167.61634826660156,170.6381233215332,-0.005,Down,364.4792022705078,Buy
2024-04-05,168.3708953857422,170.66691589355466,0.005,Up,365.23374938964844,Sell
2024-04-08,167.2489471435547,170.5537269592285,-0.007,Down,365.23374938964844,Buy
2024-04-09,168.46026611328125,170.40082397460938,0.007,Up,366.445068359375,Sell
2024-04-10,166.583740234375,170.13026809692383,-0.011,Down,366.445068359375,Buy
2024-04-11,173.79196166992188,170.324373626709,0.043,Up,366.445068359375,Hold
2024-04-12,175.2912139892578,170.50060806274413,0.009,Up,375.1525421142578,Sell
2024-04-15,171.45872497558594,170.50408325195312,-0.022,Down,375.1525421142578,
2024-04-16,168.17233276367188,170.28863067626955,-0.019,Down,375.1525421142578,
2024-04-17,166.8021697998047,169.88751220703125,-0.008,Down,375.1525421142578,
2024-04-18,165.84901428222656,169.3101593017578,-0.006,Down,375.1525421142578,
2024-04-19,163.8235626220703,168.9939308166504,-0.012,Down,375.1525421142578,Buy
2024-04-22,164.65756225585938,168.6742256164551,0.005,Up,375.1525421142578,Hold
2024-04-23,165.71002197265625,168.47813415527347,0.006,Up,375.1525421142578,Hold
2024-04-24,167.8148956298828,168.4438789367676,0.013,Up,375.1525421142578,Hold
2024-04-25,168.67869567871094,168.27409896850585,0.005,Up,380.00767517089844,Sell
2024-04-26,168.0928955078125,168.1658760070801,-0.003,Down,380.00767517089844,Buy
2024-04-29,172.26296997070312,168.3381385803223,0.025,Up,384.17774963378906,Sell
2024-04-30,169.1155548095703,168.4121078491211,-0.018,Down,384.17774963378906,
2024-05-01,168.0928955078125,168.3947334289551,-0.006,Down,384.17774963378906,Buy
2024-05-02,171.79629516601562,168.6037307739258,0.022,Up,384.17774963378906,Hold
2024-05-03,182.07252502441406,169.2888122558594,0.06,Up,398.1573791503906,Sell
2024-05-06,180.4144287109375,169.94708633422854,-0.009,Down,398.1573791503906,Buy
2024-05-07,181.0994873046875,170.57904739379885,0.004,Up,398.1573791503906,Hold
2024-05-08,181.4370880126953,171.32171478271488,0.002,Up,398.1573791503906,Hold
2024-05-09,183.25404357910156,171.79481887817386,0.01,Up,400.9969940185547,Sell
2024-05-10,181.99139404296875,172.1298278808594,-0.007,Down,400.9969940185547,Buy
2024-05-13,185.2027130126953,172.81702728271486,0.018,Up,400.9969940185547,Hold
2024-05-14,186.3460235595703,173.72571182250977,0.006,Up,400.9969940185547,Hold
2024-05-15,188.622802734375,174.81674346923828,0.012,Up,400.9969940185547,Hold
2024-05-16,188.74208068847656,175.96139678955078,0.001,Up,400.9969940185547,Hold
2024-05-17,188.7719268798828,177.2088150024414,0.0,Flat,400.9969940185547,Hold
2024-05-20,189.93515014648438,178.47269439697263,0.006,Up,400.9969940185547,Hold
2024-05-21,191.2375946044922,179.74907302856445,0.007,Up,410.2431945800781,Sell
2024-05-22,189.79595947265625,180.84812622070314,-0.008,Down,410.2431945800781,
2024-05-23,185.79922485351562,181.70415267944338,-0.021,Down,410.2431945800781,Buy
2024-05-24,188.88128662109375,182.74357223510742,0.017,Up,410.2431945800781,Hold
2024-05-28,188.89125061035156,183.57498626708983,0.0,Flat,410.2431945800781,Hold
2024-05-29,189.1894989013672,184.57868347167968,0.002,Up,410.2431945800781,Hold
2024-05-30,190.18368530273438,185.6832229614258,0.005,Up,410.2431945800781,Hold
2024-05-31,191.13815307617188,186.6503158569336,0.005,Up,410.2431945800781,Hold
2024-06-03,192.90786743164062,187.19208297729494,0.009,Up,410.2431945800781,Hold
2024-06-04,193.2260284423828,187.83266296386722,0.002,Up,410.2431945800781,Hold
2024-06-05,194.7372283935547,188.51455001831056,0.008,Up,419.1811981201172,Sell
2024-06-06,193.3552703857422,189.1104591369629,-0.007,Down,419.1811981201172,Buy
2024-06-07,195.75132751464844,189.73532333374024,0.012,Up,421.57725524902344,Sell
2024-06-10,192.00314331054688,190.23591079711915,-0.019,Down,421.57725524902344,Buy
2024-06-11,205.9519805908203,191.27337417602538,0.073,Up,421.57725524902344,Hold
2024-06-12,211.8377685546875,192.54796142578124,0.029,Up,421.57725524902344,Hold
2024-06-13,213.00100708007812,193.7668716430664,0.005,Up,442.5751190185547,Sell
2024-06-14,211.26112365722656,194.89282379150387,-0.008,Down,442.5751190185547,Buy
2024-06-17,215.4169464111328,196.2250747680664,0.02,Up,446.73094177246094,Sell
2024-06-18,213.05068969726562,197.38085174560547,-0.011,Down,446.73094177246094,
2024-06-20,208.46734619140625,198.24233932495116,-0.022,Down,446.73094177246094,
2024-06-21,206.29002380371094,199.06704254150392,-0.01,Down,446.73094177246094,Buy
2024-06-24,206.936279296875,200.12389526367193,0.003,Up,446.73094177246094,Hold
2024-06-25,207.86090087890625,201.07287597656253,0.004,Up,446.73094177246094,Hold
2024-06-26,212.01670837402344,202.2291488647461,0.02,Up,446.73094177246094,Hold
2024-06-27,212.86181640625,203.41276473999022,0.004,Up,453.302734375,Sell
2024-06-28,209.4019317626953,204.37367706298826,-0.016,Down,453.302734375,Buy
2024-07-01,215.49649047851562,205.5915939331055,0.029,Up,453.302734375,Hold
2024-07-02,218.99610900878906,206.89600601196287,0.016,Up,453.302734375,Hold
2024-07-03,220.26870727539062,208.24813995361328,0.006,Up,453.302734375,Hold
2024-07-05,225.03102111816406,209.76282958984376,0.022,Up,453.302734375,Hold
2024-07-08,226.50247192382812,211.42018966674806,0.007,Up,453.302734375,Hold
2024-07-09,227.35748291015625,213.00049743652346,0.004,Up,453.302734375,Hold
2024-07-10,231.63259887695312,214.98197021484376,0.019,Up,475.5334014892578,Sell
2024-07-11,226.25392150878906,215.99706726074217,-0.023,Down,475.5334014892578,Buy
2024-07-12,229.2067108154297,216.8655143737793,0.013,Up,475.5334014892578,Hold
2024-07-15,233.04440307617188,217.867684173584,0.017,Up,475.5334014892578,Hold
2024-07-16,233.4619903564453,218.97772750854494,0.002,Up,482.74147033691406,Sell
2024-07-17,227.5563507080078,219.5846977233887,-0.025,Down,482.74147033691406,
2024-07-18,222.88348388671875,220.07633743286132,-0.021,Down,482.74147033691406,Buy
2024-07-19,223.0127410888672,220.8036071777344,0.001,Up,482.8707275390625,Sell
2024-07-22,222.66477966308594,221.62234497070312,-0.002,Down,482.8707275390625,Buy
2024-07-23,223.7086944580078,222.46096572875976,0.005,Up,483.9146423339844,Sell
2024-07-24,217.27610778808594,222.93172607421874,-0.029,Down,483.9146423339844,
2024-07-25,216.2322235107422,223.1425018310547,-0.005,Down,483.9146423339844,Buy
2024-07-26,216.69949340820312,223.33438568115236,0.002,Up,483.9146423339844,Hold
2024-07-29,216.97787475585938,223.71318283081055,0.001,Up,483.9146423339844,Hold
2024-07-30,217.53463745117188,223.81509017944336,0.003,Up,483.9146423339844,Hold
2024-07-31,220.795654296875,223.90506744384766,0.015,Up,488.4780731201172,Sell
2024-08-01,217.09716796875,223.7464904785156,-0.017,Down,488.4780731201172,Buy
2024-08-02,218.58848571777344,223.4243637084961,0.007,Up,489.9693908691406,Sell
2024-08-05,208.05975341796875,222.50222778320312,-0.048,Down,489.9693908691406,
2024-08-06,206.03152465820312,221.43592987060546,-0.01,Down,489.9693908691406,Buy
2024-08-07,208.60655212402344,220.28462753295898,0.012,Up,489.9693908691406,Hold
2024-08-08,212.07638549804688,219.57575073242185,0.017,Up,489.9693908691406,Hold
2024-08-09,214.9894256591797,218.86488647460936,0.014,Up,489.9693908691406,Hold
2024-08-12,216.52230834960938,218.03878173828127,0.007,Up,489.9693908691406,Hold
2024-08-13,220.24497985839844,217.37793121337893,0.017,Up,489.9693908691406,Hold
2024-08-14,220.69290161132812,217.03475875854494,0.002,Up,489.9693908691406,Hold
2024-08-15,223.6790008544922,217.0745346069336,0.014,Up,489.9693908691406,Hold
2024-08-16,225.00282287597656,217.17403869628907,0.006,Up,508.94068908691406,Sell
2024-08-19,224.8435821533203,217.28297882080076,-0.001,Down,508.94068908691406,Buy
2024-08-20,225.460693359375,217.3705787658691,0.003,Up,509.55780029296875,Sell
2024-08-21,225.3511962890625,217.77433319091796,-0.0,Flat,509.55780029296875,
2024-08-22,223.4898681640625,218.137215423584,-0.008,Down,509.55780029296875,Buy
2024-08-23,225.78916931152344,218.59169921875002,0.01,Up,509.55780029296875,Hold
2024-08-26,226.12757873535156,219.04918441772463,0.001,Up,509.55780029296875,Hold
2024-08-27,226.97366333007812,219.52113571166993,0.004,Up,513.0415954589844,Sell
2024-08-28,225.4407958984375,219.75339279174807,-0.007,Down,513.0415954589844,Buy
2024-08-29,228.72549438476562,220.33480911254884,0.015,Up,516.3262939453125,Sell
2024-08-30,227.9391632080078,220.80234298706057,-0.003,Down,516.3262939453125,
2024-09-03,221.738037109375,221.48625717163085,-0.027,Down,516.3262939453125,
2024-09-04,219.82691955566406,222.1760269165039,-0.009,Down,516.3262939453125,Buy
2024-09-05,221.34983825683594,222.81319122314454,0.007,Up,517.8492126464844,Sell
2024-09-06,219.79705810546875,223.19922485351563,-0.007,Down,517.8492126464844,Buy
2024-09-09,219.88665771484375,223.44408645629883,0.0,Flat,517.9388122558594,Sell
2024-09-10,219.09033203125,223.57248764038087,-0.004,Down,517.9388122558594,Buy
2024-09-11,221.6285400390625,223.64166564941405,0.012,Up,517.9388122558594,Hold
2024-09-12,221.738037109375,223.69392242431638,0.0,Flat,520.5865173339844,Sell
2024-09-13,221.4692840576172,223.58343658447265,-0.001,Down,520.5865173339844,
2024-09-16,215.3179168701172,223.0991912841797,-0.028,Down,520.5865173339844,Buy
2024-09-17,215.7857208251953,222.64629821777345,0.002,Up,520.5865173339844,Hold
2024-09-18,219.66766357421875,222.35664672851564,0.018,Up,520.5865173339844,Hold
2024-09-19,227.8097686767578,222.4795753479004,0.037,Up,533.078369140625,Sell
2024-09-20,227.1428680419922,222.66222534179693,-0.003,Down,533.078369140625,
2024-09-23,225.42088317871094,222.6438110351563,-0.008,Down,533.078369140625,Buy
2024-09-24,226.31671142578125,222.65326766967777,0.004,Up,533.9741973876953,Sell
2024-09-25,225.3213348388672,222.5706512451172,-0.004,Down,533.9741973876953,Buy
2024-09-26,226.4660186767578,222.6219123840332,0.005,Up,533.9741973876953,Hold
2024-09-27,226.73475646972656,222.52237548828123,0.001,Up,533.9741973876953,Hold
2024-09-30,231.92063903808594,222.72144927978513,0.023,Up,540.5735015869141,Sell
2024-10-01,225.16209411621094,222.89265213012695,-0.029,Down,540.5735015869141,Buy
2024-10-02,225.72946166992188,223.18777923583988,0.003,Up,541.140869140625,Sell
2024-10-03,224.6245880126953,223.35151672363287,-0.005,Down,541.140869140625,Buy
2024-10-04,225.74935913085938,223.64913177490237,0.005,Up,542.2656402587891,Sell
2024-10-07,220.6630401611328,223.6879508972168,-0.023,Down,542.2656402587891,Buy
2024-10-08,224.72413635253906,223.96964111328128,0.018,Up,542.2656402587891,Hold
2024-10-09,228.47666931152344,224.31204757690432,0.017,Up,550.0792694091797,Sell
2024-10-10,227.97897338867188,224.62409439086917,-0.002,Down,550.0792694091797,
2024-10-11,226.4958953857422,224.8754249572754,-0.007,Down,550.0792694091797,Buy
2024-10-14,230.228515625,225.62095489501954,0.016,Up,550.0792694091797,Hold
2024-10-15,232.76670837402344,226.47000427246095,0.011,Up,556.3500823974609,Sell
2024-10-16,230.70628356933594,227.02193527221678,-0.009,Down,556.3500823974609,Buy
2024-10-17,231.07456970214844,227.18517532348633,0.002,Up,556.3500823974609,Hold
2024-10-18,233.91136169433594,227.52360000610352,0.012,Up,556.3500823974609,Hold
2024-10-21,235.38450622558594,228.02178115844725,0.006,Up,561.0283050537109,Sell
2024-10-22,234.7673797607422,228.4443145751953,-0.003,Down,561.0283050537109,
2024-10-23,229.69100952148438,228.66279830932618,-0.022,Down,561.0283050537109,
2024-10-24,229.50189208984375,228.8145919799805,-0.001,Down,561.0283050537109,Buy
2024-10-25,230.3380126953125,228.9947547912598,0.004,Up,561.0283050537109,Hold
2024-10-28,232.3187713623047,229.01466140747073,0.009,Up,561.0283050537109,Hold
2024-10-29,232.5875244140625,229.3859329223633,0.001,Up,564.1139373779297,Sell
2024-10-30,229.03407287597656,229.55116348266603,-0.015,Down,564.1139373779297,
2024-10-31,224.86346435546875,229.5631072998047,-0.018,Down,564.1139373779297,
2024-11-01,221.87738037109375,229.36950836181643,-0.013,Down,564.1139373779297,
2024-11-04,220.98155212402344,229.38543395996095,-0.004,Down,564.1139373779297,Buy
2024-11-05,222.4148712158203,229.269970703125,0.006,Up,565.5472564697266,Sell
2024-11-06,221.68826293945312,228.9305503845215,-0.003,Down,565.5472564697266,Buy
2024-11-07,226.42620849609375,228.8529121398926,0.021,Up,570.2852020263672,Sell
2024-11-08,226.15716552734375,228.8359756469727,-0.001,Down,570.2852020263672,
2024-11-11,223.4368133544922,228.49639053344728,-0.012,Down,570.2852020263672,
2024-11-12,223.4368133544922,228.02989578247073,0.0,Flat,570.2852020263672,Buy
2024-11-13,224.3236541748047,227.71076431274417,0.004,Up,570.2852020263672,Hold
2024-11-14,227.41270446777344,227.5276710510254,0.014,Up,574.2610931396484,Sell
2024-11-15,224.2041015625,227.04230804443358,-0.014,Down,574.2610931396484,Buy
2024-11-18,227.2134246826172,226.63375396728514,0.013,Up,574.2610931396484,Hold
2024-11-19,227.4724884033203,226.26900939941405,0.001,Up,574.2610931396484,Hold
2024-11-20,228.18994140625,226.19395599365237,0.003,Up,578.2469329833984,Sell
2024-11-21,227.71165466308594,226.10444412231448,-0.002,Down,578.2469329833984,Buy
2024-11-22,229.05686950683594,226.04038696289066,0.006,Up,578.2469329833984,Hold
2024-11-25,232.04624938964844,226.02676086425788,0.013,Up,578.2469329833984,Hold
2024-11-26,234.22850036621094,226.10880966186528,0.009,Up,584.7637786865234,Sell
2024-11-27,234.0989532470703,226.36205368041993,-0.001,Down,584.7637786865234,Buy
2024-11-29,236.490478515625,226.94340438842772,0.01,Up,584.7637786865234,Hold
2024-12-02,238.7424774169922,227.78665924072263,0.01,Up,584.7637786865234,Hold
2024-12-03,241.79165649414062,228.82716445922853,0.013,Up,584.7637786865234,Hold
2024-12-04,242.15037536621094,229.81393966674804,0.001,Up,584.7637786865234,Hold
2024-12-05,242.18028259277344,230.83854064941406,0.0,Flat,592.8451080322266,Sell
2024-12-06,241.98098754882812,231.6162796020508,-0.001,Down,592.8451080322266,Buy
2024-12-09,245.8771514892578,232.60227890014647,0.016,Up,592.8451080322266,Hold
2024-12-10,246.8935546875,233.7751159667969,0.004,Up,597.7576751708984,Sell
2024-12-11,245.6180877685547,234.88417968750005,-0.005,Down,597.7576751708984,Buy
2024-12-12,247.0828857421875,236.02214126586912,0.006,Up,597.7576751708984,Hold
2024-12-13,247.25228881835938,237.01412048339844,0.001,Up,597.7576751708984,Hold
2024-12-16,250.15196228027344,238.3115135192871,0.012,Up,597.7576751708984,Hold
2024-12-17,252.58334350585938,239.58000946044922,0.01,Up,604.7229309082031,Sell
2024-12-18,247.1725616455078,240.5650131225586,-0.021,Down,604.7229309082031,Buy
2024-12-19,248.90638732910156,241.60083541870117,0.007,Up,604.7229309082031,Hold
2024-12-20,253.5897674560547,242.8947410583496,0.019,Up,604.7229309082031,Hold
2024-12-23,254.3670196533203,244.1602485656738,0.003,Up,604.7229309082031,Hold
2024-12-24,257.2866516113281,245.4222686767578,0.011,Up,604.7229309082031,Hold
2024-12-26,258.1037292480469,246.61603012084962,0.003,Up,615.6540985107422,Sell
2024-12-27,254.6858673095703,247.64537582397466,-0.013,Down,615.6540985107422,
2024-12-30,251.307861328125,248.38624496459965,-0.013,Down,615.6540985107422,
2024-12-31,249.5341796875,248.92583007812502,-0.007,Down,615.6540985107422,
2025-01-02,242.98741149902344,248.98561782836913,-0.026,Down,615.6540985107422,
2025-01-03,242.4991455078125,249.0030563354492,-0.002,Down,615.6540985107422,Buy
2025-01-06,244.1333465576172,249.1007095336914,0.007,Up,617.2882995605469,Sell
2025-01-07,241.35321044921875,249.06932067871094,-0.011,Down,617.2882995605469,Buy
2025-01-08,241.8414764404297,248.8675369262695,0.002,Up,617.7765655517578,Sell
2025-01-10,236.01219177246094,248.3234687805176,-0.024,Down,617.7765655517578,
2025-01-13,233.5708465576172,247.72110671997072,-0.01,Down,617.7765655517578,
2025-01-14,232.45480346679688,246.98970260620118,-0.005,Down,617.7765655517578,Buy
2025-01-15,237.028564453125,246.47851638793944,0.02,Up,622.3503265380859,Sell
2025-01-16,227.4525604248047,245.34354629516602,-0.04,Down,622.3503265380859,Buy
2025-01-17,229.16647338867188,244.17270278930667,0.008,Up,624.0642395019531,Sell
2025-01-21,221.85243225097656,242.90669631958008,-0.032,Down,624.0642395019531,Buy
2025-01-22,223.03823852539062,241.61328887939453,0.005,Up,625.2500457763672,Sell
2025-01-23,222.8688507080078,240.0772430419922,-0.001,Down,625.2500457763672,
2025-01-24,221.991943359375,238.45848922729493,-0.004,Down,625.2500457763672,Buy
2025-01-27,229.04690551757812,237.04650192260743,0.032,Up,625.2500457763672,Hold
2025-01-28,237.41717529296875,236.0121742248535,0.037,Up,625.2500457763672,Hold
2025-01-29,238.51329040527344,235.20354537963865,0.005,Up,641.7713928222656,Sell
2025-01-30,236.7495574951172,234.4756301879883,-0.007,Down,641.7713928222656,
2025-01-31,235.16519165039062,233.75718078613284,-0.007,Down,641.7713928222656,
2025-02-03,227.20343017578125,232.9679817199707,-0.034,Down,641.7713928222656,Buy
2025-02-04,231.9765167236328,232.4418502807617,0.021,Up,646.5444793701172,Sell
2025-02-05,231.64767456054688,231.81756668090821,-0.001,Down,646.5444793701172,Buy
2025-02-06,232.39501953125,231.36965713500976,0.003,Up,647.2918243408203,Sell
2025-02-07,226.82481384277344,230.61882400512695,-0.024,Down,647.2918243408203,Buy
2025-02-10,227.0941162109375,230.1729202270508,0.001,Up,647.2918243408203,Hold
2025-02-11,232.05198669433594,230.09697723388672,0.022,Up,647.2918243408203,Hold
2025-02-12,236.29161071777344,230.28881759643556,0.018,Up,647.2918243408203,Hold
2025-02-13,240.9402313232422,230.48440093994137,0.02,Up,647.2918243408203,Hold
2025-02-14,244.00274658203125,231.3119102478027,0.013,Up,664.4697570800781,Sell
2025-02-18,243.87306213378906,232.04723968505857,-0.001,Down,664.4697570800781,Buy
2025-02-19,244.27207946777344,233.1682220458984,0.002,Up,664.4697570800781,Hold
2025-02-20,245.22975158691406,234.27779769897458,0.004,Up,665.8264465332031,Sell
2025-02-21,244.95042419433594,235.38187637329102,-0.001,Down,665.8264465332031,Buy
2025-02-24,246.49664306640625,236.60711135864258,0.006,Up,667.3726654052734,Sell
2025-02-25,246.43678283691406,237.4766052246094,-0.0,Flat,667.3726654052734,
2025-02-26,239.77310180664062,237.594401550293,-0.027,Down,667.3726654052734,
2025-02-27,236.72056579589844,237.50476531982423,-0.013,Down,667.3726654052734,Buy
2025-02-28,241.24948120117188,237.729761505127,0.019,Up,671.9015808105469,Sell
2025-03-03,237.4487762451172,237.8439407348633,-0.016,Down,671.9015808105469,
2025-03-04,235.35391235351562,238.25146484375003,-0.009,Down,671.9015808105469,
2025-03-05,235.1643829345703,238.41085815429688,-0.001,Down,671.9015808105469,
2025-03-06,234.75538635253906,238.56624374389648,-0.002,Down,671.9015808105469,Buy
2025-03-07,238.4862518310547,238.8708053588867,0.016,Up,675.6324462890625,Sell
2025-03-10,226.92454528808594,238.87579193115232,-0.048,Down,675.6324462890625,
2025-03-11,220.30075073242188,238.53612365722657,-0.029,Down,675.6324462890625,
2025-03-12,216.45018005371094,237.75603332519532,-0.017,Down,675.6324462890625,
2025-03-13,209.16799926757812,236.39985275268555,-0.034,Down,675.6324462890625,Buy
2025-03-14,212.9687042236328,235.00127639770508,0.018,Up,675.6324462890625,Hold
2025-03-17,213.4774627685547,233.4750122070312,0.002,Up,679.9419097900391,Sell
2025-03-18,212.17066955566406,231.88989257812497,-0.006,Down,679.9419097900391,Buy
2025-03-19,214.7144317626953,230.4120101928711,0.012,Up,682.4856719970703,Sell
2025-03-20,213.5772247314453,228.82938385009766,-0.005,Down,682.4856719970703,Buy
2025-03-21,217.73704528808594,227.46871490478514,0.019,Up,682.4856719970703,Hold
2025-03-24,220.19102478027344,226.15343399047853,0.011,Up,682.4856719970703,Hold
2025-03-25,223.2036590576172,224.99177780151368,0.014,Up,692.1121063232422,Sell
2025-03-26,220.98907470703125,224.0525764465332,-0.01,Down,692.1121063232422,Buy
2025-03-27,223.3034210205078,223.38171920776367,0.01,Up,694.4264526367188,Sell
2025-03-28,217.36793518066406,222.18764190673832,-0.027,Down,694.4264526367188,Buy
2025-03-31,221.58761596679688,221.3945838928223,0.019,Up,694.4264526367188,Hold
2025-04-01,222.64503479003906,220.75914001464847,0.005,Up,694.4264526367188,Hold
2025-04-02,223.34332275390625,220.16808700561526,0.003,Up,700.4018402099609,Sell
2025-04-03,202.69384765625,218.5650100708008,-0.092,Down,700.4018402099609,
2025-04-04,187.92002868652344,216.03669891357424,-0.073,Down,700.4018402099609,
2025-04-07,181.0169219970703,213.74131774902344,-0.037,Down,700.4018402099609,
2025-04-08,171.9989776611328,211.32622909545898,-0.05,Down,700.4018402099609,Buy
2025-04-09,198.3644561767578,210.42194290161135,0.153,Up,726.7673187255859,Sell
2025-04-10,189.9550323486328,209.4612945556641,-0.042,Down,726.7673187255859,Buy
2025-04-11,197.66615295410156,208.6961669921875,0.041,Up,726.7673187255859,Hold
2025-04-14,202.02549743652344,208.12356872558595,0.022,Up,738.8377838134766,Sell
2025-04-15,201.6464080810547,207.59735565185548,-0.002,Down,738.8377838134766,
2025-04-16,193.79563903808594,206.551416015625,-0.039,Down,738.8377838134766,Buy
2025-04-17,196.4990234375,205.69750595092773,0.014,Up,741.5411682128906,Sell
2025-04-21,192.6883544921875,204.4450714111328,-0.019,Down,741.5411682128906,Buy
2025-04-22,199.25228881835938,203.39813461303712,0.034,Up,741.5411682128906,Hold
2025-04-23,204.1004180908203,202.44297256469727,0.024,Up,741.5411682128906,Hold
2025-04-24,207.8612060546875,201.78657913208008,0.018,Up,741.5411682128906,Hold
2025-04-25,208.76898193359375,201.05985717773436,0.004,Up,741.5411682128906,Hold
2025-04-28,209.62689208984375,200.67280502319335,0.004,Up,741.5411682128906,Hold
2025-04-29,210.6942901611328,200.12813873291017,0.005,Up,741.5411682128906,Hold
2025-04-30,211.9811248779297,199.5949432373047,0.006,Up,741.5411682128906,Hold
2025-05-01,212.79913330078125,199.06773376464847,0.004,Up,761.6519470214844,Sell
2025-05-02,204.8485870361328,199.17547073364258,-0.037,Down,761.6519470214844,
2025-05-05,198.40435791015625,199.6996871948242,-0.031,Down,761.6519470214844,
2025-05-06,198.02528381347656,200.55010528564452,-0.002,Down,761.6519470214844,
2025-05-07,195.7707977294922,201.7386962890625,-0.011,Down,761.6519470214844,Buy
2025-05-08,197.00778198242188,201.6708625793457,0.006,Up,761.6519470214844,Hold
2025-05-09,198.0452423095703,202.07537307739258,0.005,Up,761.6519470214844,Hold
2025-05-12,210.55104064941406,202.7196174621582,0.063,Up,761.6519470214844,Hold
2025-05-13,212.68861389160156,203.25277328491214,0.01,Up,778.5697631835938,Sell
2025-05-14,212.08929443359375,203.77491760253906,-0.003,Down,778.5697631835938,
2025-05-15,211.21029663085938,204.64565048217776,-0.004,Down,778.5697631835938,
2025-05-16,211.0205078125,205.37172470092773,-0.001,Down,778.5697631835938,
2025-05-19,208.54331970214844,206.1644729614258,-0.012,Down,778.5697631835938,
2025-05-20,206.62550354003906,206.53313369750978,-0.009,Down,778.5697631835938,
2025-05-21,201.86090087890625,206.42115783691406,-0.023,Down,778.5697631835938,
2025-05-22,201.13172912597656,206.0846839904785,-0.004,Down,778.5697631835938,
2025-05-23,195.04864501953125,205.39866714477537,-0.03,Down,778.5697631835938,Buy
